#Insert size (bp)	insert size
949.0	488.0
950.0	448.0
951.0	461.0
952.0	460.0
953.0	439.0
954.0	461.0
955.0	426.0
956.0	455.0
957.0	435.0
958.0	457.0
959.0	450.0
960.0	469.0
961.0	436.0
962.0	464.0
963.0	410.0
964.0	426.0
965.0	439.0
966.0	459.0
967.0	473.0
968.0	398.0
969.0	436.0
970.0	422.0
971.0	419.0
972.0	449.0
973.0	453.0
974.0	426.0
975.0	423.0
976.0	416.0
977.0	449.0
978.0	418.0
979.0	378.0
980.0	422.0
981.0	409.0
982.0	419.0
983.0	375.0
984.0	391.0
985.0	421.0
986.0	434.0
987.0	375.0
988.0	388.0
989.0	399.0
990.0	404.0
991.0	351.0
992.0	382.0
993.0	379.0
994.0	431.0
995.0	391.0
996.0	419.0
997.0	388.0
998.0	389.0
999.0	385.0
1000.0	374.0
1001.0	390.0
1002.0	390.0
1003.0	366.0
1004.0	399.0
1005.0	369.0
1006.0	371.0
1007.0	371.0
1008.0	336.0
1009.0	382.0
1010.0	402.0
1011.0	375.0
1012.0	421.0
1013.0	352.0
1014.0	368.0
1015.0	366.0
1016.0	386.0
1017.0	369.0
1018.0	341.0
1019.0	400.0
1020.0	382.0
1021.0	335.0
1022.0	317.0
1023.0	387.0
1024.0	367.0
1025.0	329.0
1026.0	388.0
1027.0	325.0
1028.0	346.0
1029.0	334.0
1030.0	349.0
